,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,Unemployment_rate_2016,Med_HH_Income_Percent_of_State_Total_2015,GEO.display-label,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,2010_2010_CHANGE_IN_FAM_WITH_KIDS
124,50,3,7,5,19,Arkansas,"Clark County, Arkansas",4.5,90.0,"Clark County, Arkansas",22657,-1.909982317,-0.012508717,0.010769299,35031,87.7,17.6,25.5,23.9,946,580,15.7,15.2,-0.031847134
125,50,3,7,5,21,Arkansas,"Clay County, Arkansas",5.7,84.0,"Clay County, Arkansas",14920,-5.576102148,-0.070404984,0.011058981,32552,84.3,16.1,26.3,11,798,509,16.7,15.6,-0.065868263
126,50,3,7,5,23,Arkansas,"Cleburne County, Arkansas",6.0,104.4,"Cleburne County, Arkansas",25264,0.113307261,-0.028270318,0.008945535,42905,84.3,9.7,22,16.8,939,660,18.1,15.2,-0.160220994
127,50,3,7,5,25,Arkansas,"Cleveland County, Arkansas",4.6,104.9,"Cleveland County, Arkansas",8241,-8.145171075,-0.051231867,0.008736804,43158,88.9,16.8,29.7,15.4,922,627,16.4,21.3,0.298780488
128,50,3,7,5,27,Arkansas,"Columbia County, Arkansas",5.8,90.5,"Columbia County, Arkansas",23901,-5.297833005,-0.034185962,0.012593615,36619,87.2,19.3,29,20,905,599,17,16.1,-0.052941176
129,50,3,7,5,29,Arkansas,"Conway County, Arkansas",5.8,103.9,"Conway County, Arkansas",20937,-2.520296534,-0.014219125,0.01165401,37732,87.6,16.4,26.9,16.5,886,598,17.9,15.5,-0.134078212
130,50,3,7,5,31,Arkansas,"Craighead County, Arkansas",3.3,101.0,"Craighead County, Arkansas",105835,9.196368344,0.09416192,0.014437568,42475,84.9,14.6,30.2,25.4,1010,681,21.6,18,-0.166666667
131,50,3,7,5,33,Arkansas,"Crawford County, Arkansas",3.9,110.7,"Crawford County, Arkansas",62267,-1.775419933,0.004679155,0.01247852,41268,85.4,14.2,30.9,14.5,942,637,25.2,21.1,-0.162698413
132,50,3,7,5,35,Arkansas,"Crittenden County, Arkansas",4.6,88.9,"Crittenden County, Arkansas",49235,-11.96518056,-0.033603549,0.016045496,38004,85.8,18.9,32.5,16.4,1058,686,16.5,15.3,-0.072727273
133,50,3,7,5,37,Arkansas,"Cross County, Arkansas",4.5,93.1,"Cross County, Arkansas",17037,-7.655827207,-0.044636348,0.012678288,38103,86.3,16.2,30.9,13.7,966,645,21.7,21.2,-0.023041475
134,50,3,7,5,39,Arkansas,"Dallas County, Arkansas",5.0,79.3,"Dallas County, Arkansas",7469,-9.656452142,-0.074243927,0.009104298,34084,85.7,10.7,20.7,13.1,871,521,13.7,14.3,0.04379562
135,50,3,7,5,41,Arkansas,"Desha County, Arkansas",5.5,73.7,"Desha County, Arkansas",11876,-15.90476137,-0.083924715,0.012630515,27197,84.1,27.8,25.7,11.9,789,537,15.5,14.5,-0.064516129
136,50,3,7,5,43,Arkansas,"Drew County, Arkansas",5.8,93.6,"Drew County, Arkansas",18651,-2.710231265,-0.000321595,0.013564956,32819,84.5,21.6,26,20.5,892,597,17.1,15.8,-0.076023392
137,50,3,7,5,45,Arkansas,"Faulkner County, Arkansas",3.8,121.7,"Faulkner County, Arkansas",122227,5.663909079,0.071555692,0.012345881,51223,87.6,10,31.1,28.3,1151,731,22.7,21.9,-0.035242291
138,50,3,7,5,47,Arkansas,"Franklin County, Arkansas",4.1,99.7,"Franklin County, Arkansas",17626,-3.473172555,-0.027477378,0.011744015,39285,87.4,17.2,26.9,12.3,862,584,22.1,18.9,-0.14479638
139,50,3,7,5,49,Arkansas,"Fulton County, Arkansas",4.4,82.6,"Fulton County, Arkansas",12123,3.616764435,-0.007612967,0.009156149,37066,86.7,14.1,22.4,10.6,914,508,15.7,16.7,0.063694268
140,50,3,7,5,51,Arkansas,"Garland County, Arkansas",4.3,89.7,"Garland County, Arkansas",97477,5.318260407,0.014086119,0.010956431,38733,83.6,14.3,24.2,21.4,1016,712,14.9,13.9,-0.067114094
141,50,3,7,5,53,Arkansas,"Grant County, Arkansas",3.6,113.3,"Grant County, Arkansas",18082,1.205963405,0.010675759,0.01039708,46171,89.2,9,28,17.1,951,695,25,21.2,-0.152
142,50,3,7,5,55,Arkansas,"Greene County, Arkansas",4.3,104.6,"Greene County, Arkansas",44598,7.29557424,0.057150307,0.012825687,41286,86.4,12.4,29.8,15.4,954,670,22.9,21.5,-0.061135371
143,50,3,7,5,57,Arkansas,"Hempstead County, Arkansas",3.8,82.2,"Hempstead County, Arkansas",21974,-8.290742232,-0.027699115,0.014471648,32122,82.5,19.5,28.4,12.2,928,571,23,15.6,-0.32173913
144,50,3,7,5,59,Arkansas,"Hot Spring County, Arkansas",4.0,94.8,"Hot Spring County, Arkansas",33374,1.91263679,0.004877755,0.010187571,40000,85.8,14.6,25.1,13,899,657,17.5,15.4,-0.12
145,50,3,7,5,61,Arkansas,"Howard County, Arkansas",3.3,79.0,"Howard County, Arkansas",13377,-6.880281387,-0.030862856,0.014053973,34229,81.6,18,28.5,15.1,892,560,20,14.7,-0.265
146,50,3,7,5,63,Arkansas,"Independence County, Arkansas",5.0,91.0,"Independence County, Arkansas",37168,0.744956955,0.00986279,0.012295523,36265,85.5,16.5,27.3,15.9,939,573,20.7,17.4,-0.15942029
147,50,3,7,5,65,Arkansas,"Izard County, Arkansas",5.6,84.1,"Izard County, Arkansas",13433,3.064843348,-0.018199094,0.007742128,32630,84.3,16.6,21.5,12.7,837,508,14.2,15.5,0.091549296
148,50,3,7,5,67,Arkansas,"Jackson County, Arkansas",6.2,77.5,"Jackson County, Arkansas",17221,-5.966790068,-0.045663619,0.010626561,31261,85.2,22.1,23.7,8.8,716,541,12.8,13.7,0.0703125
149,50,3,7,5,69,Arkansas,"Jefferson County, Arkansas",5.6,88.0,"Jefferson County, Arkansas",70016,-17.86494466,-0.094476274,0.01271138,36747,88.1,19.9,24.3,17.5,919,669,14.9,12.2,-0.181208054
150,50,3,7,5,71,Arkansas,"Johnson County, Arkansas",4.8,85.3,"Johnson County, Arkansas",26176,0.748255157,0.024420789,0.012797983,34139,86.1,16.8,28.6,17.1,819,605,19.6,22,0.12244898
151,50,3,7,5,73,Arkansas,"Lafayette County, Arkansas",5.9,80.5,"Lafayette County, Arkansas",6847,-14.16284142,-0.103326349,0.010661604,31194,82.9,19.7,19.4,11.8,806,470,13,10.6,-0.184615385
152,50,3,7,5,75,Arkansas,"Lawrence County, Arkansas",4.4,82.8,"Lawrence County, Arkansas",16735,-4.387166643,-0.043604983,0.010755901,32379,83.7,17.8,23.6,12.9,762,531,21.3,15.6,-0.267605634
153,50,3,7,5,77,Arkansas,"Lee County, Arkansas",4.8,67.7,"Lee County, Arkansas",9310,-16.25616887,-0.102304503,0.011278195,28393,83.9,22.1,23.7,7.9,788,533,11.1,13.1,0.18018018
154,50,3,7,5,79,Arkansas,"Lincoln County, Arkansas",4.9,95.6,"Lincoln County, Arkansas",13705,-4.532083839,-0.026080159,0.009266691,32580,84.6,20.1,32.4,8.9,794,593,21.3,19,-0.107981221
155,50,3,7,5,81,Arkansas,"Little River County, Arkansas",4.7,93.4,"Little River County, Arkansas",12451,-7.241104085,-0.052218924,0.010440928,36205,85,13.5,25.7,10,872,530,17,15,-0.117647059
156,50,3,7,5,83,Arkansas,"Logan County, Arkansas",4.6,90.2,"Logan County, Arkansas",21792,-2.918782834,-0.023349617,0.012435756,35325,86.8,14.5,27.1,12.6,799,549,19.7,17.3,-0.121827411
157,50,3,7,5,85,Arkansas,"Lonoke County, Arkansas",3.4,133.8,"Lonoke County, Arkansas",72228,3.552528132,0.051215998,0.012889738,53631,89.1,9.1,35.4,19.1,1097,714,26.2,25.7,-0.019083969
158,50,3,7,5,87,Arkansas,"Madison County, Arkansas",3.2,97.5,"Madison County, Arkansas",16072,2.587753734,0.024085638,0.011821802,37691,83.5,16.6,28.8,10.7,941,621,23.3,22.6,-0.030042918
159,50,3,7,5,89,Arkansas,"Marion County, Arkansas",4.0,83.1,"Marion County, Arkansas",16325,2.9840347,-0.01993156,0.009555896,34195,85.6,12.7,16.3,13.2,803,553,14.4,10.6,-0.263888889
160,50,3,7,5,91,Arkansas,"Miller County, Arkansas",4.2,92.8,"Miller County, Arkansas",43787,-2.635090167,0.005649847,0.013382968,40317,83,16,28.5,14.3,972,708,18.4,18,-0.02173913
161,50,3,7,5,93,Arkansas,"Mississippi County, Arkansas",6.8,83.0,"Mississippi County, Arkansas",42835,-16.33780953,-0.076632895,0.015151161,34612,84.2,21,28,13.2,888,624,17.7,15,-0.152542373
162,50,3,7,5,95,Arkansas,"Monroe County, Arkansas",4.9,73.3,"Monroe County, Arkansas",7169,-17.83063941,-0.117444294,0.013390989,27647,84.5,23.9,18.3,9.4,815,497,13.2,7.4,-0.439393939
163,50,3,7,5,97,Arkansas,"Montgomery County, Arkansas",5.3,89.9,"Montgomery County, Arkansas",8879,-5.857281928,-0.064383562,0.009235274,33037,82.5,13,19.3,12.3,870,538,19.6,14.5,-0.260204082
164,50,3,7,5,99,Arkansas,"Nevada County, Arkansas",3.7,85.4,"Nevada County, Arkansas",8398,-10.0436303,-0.064185425,0.010478685,30691,83.1,17.7,23.9,14.1,834,635,18.2,18.8,0.032967033
165,50,3,7,5,101,Arkansas,"Newton County, Arkansas",3.9,80.1,"Newton County, Arkansas",7936,-5.612703414,-0.047184536,0.009324597,34536,85.7,13.7,20.6,14.6,858,370,17.4,15.8,-0.091954023
166,50,3,7,5,103,Arkansas,"Ouachita County, Arkansas",5.1,90.3,"Ouachita County, Arkansas",24098,-10.73765699,-0.075890632,0.011245747,31293,88.6,20.4,26.9,16.1,826,546,14.5,14.9,0.027586207
167,50,3,7,5,105,Arkansas,"Perry County, Arkansas",4.8,102.3,"Perry County, Arkansas",10132,-4.531762333,-0.030894309,0.010856692,42346,90.1,8.5,21.2,11.5,980,621,19.7,16.1,-0.182741117
168,50,3,7,5,107,Arkansas,"Phillips County, Arkansas",5.9,67.1,"Phillips County, Arkansas",18975,-23.8554985,-0.124365482,0.015125165,26844,82.1,27.4,28.9,10.8,906,589,12.7,10.2,-0.196850394
169,50,3,7,5,109,Arkansas,"Pike County, Arkansas",4.3,86.3,"Pike County, Arkansas",10832,-4.115508639,-0.039120021,0.010155096,33097,83.2,15.8,29.9,14.6,789,489,23,19.3,-0.160869565
170,50,3,7,5,111,Arkansas,"Poinsett County, Arkansas",4.3,77.9,"Poinsett County, Arkansas",24023,-2.331667647,-0.020508848,0.013154061,33070,83.5,17.4,25.4,8.4,871,516,16.9,14.2,-0.159763314
171,50,3,7,5,113,Arkansas,"Polk County, Arkansas",4.9,82.6,"Polk County, Arkansas",20173,-2.207817868,-0.023997291,0.012244089,33702,82.7,18,25.1,12,887,484,18.9,15.9,-0.158730159
172,50,3,7,5,115,Arkansas,"Pope County, Arkansas",4.6,97.7,"Pope County, Arkansas",63779,1.379799139,0.026871679,0.012653068,39810,86,14.8,27,20.9,924,640,22.1,19.2,-0.131221719
173,50,3,7,5,117,Arkansas,"Prairie County, Arkansas",3.9,94.0,"Prairie County, Arkansas",8251,-7.492132193,-0.053350161,0.011028966,35833,86.8,18.9,26.2,10.3,787,471,16.6,17.7,0.06626506
174,50,3,7,5,119,Arkansas,"Pulaski County, Arkansas",3.6,110.5,"Pulaski County, Arkansas",393250,-0.907437005,0.02509495,0.013843611,46140,86.6,12.3,24.9,32.9,1206,779,16.7,14.2,-0.149700599
175,50,3,7,5,121,Arkansas,"Randolph County, Arkansas",4.7,82.6,"Randolph County, Arkansas",17448,-2.236127072,-0.028886292,0.011118753,34044,85,16.1,27.2,13.4,777,531,18.5,18.5,0
176,50,3,7,5,123,Arkansas,"St. Francis County, Arkansas",5.2,75.2,"St. Francis County, Arkansas",26196,-14.57076239,-0.070437529,0.012788212,32105,84,20.2,24.1,11.4,822,576,12.5,12.2,-0.024
177,50,3,7,5,125,Arkansas,"Saline County, Arkansas",3.2,135.4,"Saline County, Arkansas",118703,13.11557952,0.102501231,0.011372922,55817,89.3,5.9,29.1,23,1136,808,22.3,20.1,-0.098654709
178,50,3,7,5,127,Arkansas,"Scott County, Arkansas",3.8,85.7,"Scott County, Arkansas",10277,-15.64499759,-0.086163969,0.012065778,37321,86.1,16.3,28.8,11.6,774,512,17.6,18.5,0.051136364
179,50,3,7,5,129,Arkansas,"Searcy County, Arkansas",4.5,72.4,"Searcy County, Arkansas",7967,0.535112974,-0.025562622,0.009037279,33083,83.7,17.1,24,13.9,803,421,17.4,20.5,0.17816092
180,50,3,7,5,131,Arkansas,"Sebastian County, Arkansas",3.7,98.6,"Sebastian County, Arkansas",127793,-1.066578655,0.01570535,0.013396665,38575,84.2,18.3,28.5,19.2,960,631,19.6,19,-0.030612245
181,50,3,7,5,133,Arkansas,"Sevier County, Arkansas",5.0,99.5,"Sevier County, Arkansas",16910,-8.237704913,-0.01353401,0.014311059,36579,79.8,17.9,34.6,7.9,794,543,24,24.8,0.033333333
182,50,3,7,5,135,Arkansas,"Sharp County, Arkansas",5.5,76.3,"Sharp County, Arkansas",17157,3.8052698,-0.007118056,0.011948476,30691,84.2,17.2,21.5,9.9,723,578,15.8,14.6,-0.075949367
183,50,3,7,5,137,Arkansas,"Stone County, Arkansas",5.2,76.2,"Stone County, Arkansas",12539,5.084220578,0.011699209,0.009171385,29264,85.8,16.5,20.1,15.9,935,518,18.1,15.3,-0.154696133
184,50,3,7,5,139,Arkansas,"Union County, Arkansas",5.5,100.4,"Union County, Arkansas",39887,-6.739015452,-0.040162672,0.013713741,38678,85.6,17.8,28.5,17.5,900,633,16.2,17.3,0.067901235
185,50,3,7,5,141,Arkansas,"Van Buren County, Arkansas",7.0,91.1,"Van Buren County, Arkansas",16628,-2.830796684,-0.03928819,0.009682463,32312,81.9,15.8,19.3,12.3,910,596,15.9,11.2,-0.295597484
186,50,3,7,5,143,Arkansas,"Washington County, Arkansas",2.7,110.4,"Washington County, Arkansas",228049,10.09279351,0.117821501,0.013777741,43524,84.6,13.4,31,30.5,1180,704,22,22,0
187,50,3,7,5,145,Arkansas,"White County, Arkansas",5.2,101.1,"White County, Arkansas",79263,1.690520296,0.024957004,0.012389135,42554,85.6,14.8,31.4,19.5,968,641,22.3,22,-0.013452915
188,50,3,7,5,147,Arkansas,"Woodruff County, Arkansas",5.5,73.8,"Woodruff County, Arkansas",6641,-11.01046443,-0.082734807,0.009637103,28993,82,18.3,24.6,10.4,735,468,14.1,13.5,-0.042553191
189,50,3,7,5,149,Arkansas,"Yell County, Arkansas",4.5,89.0,"Yell County, Arkansas",21552,-6.325664782,-0.027217332,0.011599852,37804,85.1,14.5,28.5,12.6,896,539,21.6,19.5,-0.097222222
191,50,4,9,6,1,California,"Alameda County, California",4.2,126.3,"Alameda County, California",1647704,8.22261791,0.088561249,0.012149027,75619,89.9,8.5,31.2,43,2542,1367,22.6,23,0.017699115
192,50,4,9,6,3,California,"Alpine County, California",6.5,78.9,"Alpine County, California",1071,-13.60541496,-0.076724138,0.003734827,52917,80.6,8.4,19.6,27.5,2117,913,16.1,13.7,-0.149068323
193,50,4,9,6,5,California,"Amador County, California",5.9,86.7,"Amador County, California",37383,1.791992394,-0.012833716,0.008158789,54171,91.8,7,20.9,21.3,1746,1047,15.7,14.1,-0.101910828
194,50,4,9,6,7,California,"Butte County, California",6.5,70.4,"Butte County, California",226864,4.271905508,0.03127969,0.011107977,43444,86.7,13.1,23.7,25.9,1486,905,16.5,15.4,-0.066666667
195,50,4,9,6,9,California,"Calaveras County, California",5.6,81.4,"Calaveras County, California",45171,2.060497457,-0.00640095,0.008279648,53233,89.9,7.8,19.3,20.9,1706,1038,16.1,14.2,-0.118012422
196,50,4,9,6,11,California,"Colusa County, California",15.5,79.3,"Colusa County, California",21588,-6.315728658,0.006621281,0.013664999,52168,82.2,11.9,36.8,14.6,1438,869,23.1,24.2,0.047619048
197,50,4,9,6,13,California,"Contra Costa County, California",4.4,128.8,"Contra Costa County, California",1135127,8.115555295,0.078121334,0.011263057,80185,90.2,7.8,33.3,39.6,2461,1426,25.6,25,-0.0234375
198,50,4,9,6,15,California,"Del Norte County, California",7.5,60.4,"Del Norte County, California",27540,-7.704948565,-0.035781808,0.010965868,40847,88.5,17,26.6,15.1,1380,808,14.5,15.1,0.04137931
199,50,4,9,6,17,California,"El Dorado County, California",5.1,117.2,"El Dorado County, California",185625,3.253508759,0.024686315,0.00882963,69584,91.1,6.8,26.7,32.1,2165,1054,23.2,20.9,-0.099137931
200,50,4,9,6,19,California,"Fresno County, California",9.4,72.3,"Fresno County, California",979915,-1.606887673,0.050888882,0.016090171,45233,83.6,21.9,37.7,19.4,1516,886,25.5,22.3,-0.125490196
201,50,4,9,6,21,California,"Glenn County, California",8.2,67.6,"Glenn County, California",28085,-5.680347955,-0.000853819,0.014064447,39349,82,15.7,31.6,14.9,1371,725,25.8,21.6,-0.162790698
202,50,4,9,6,23,California,"Humboldt County, California",4.9,63.2,"Humboldt County, California",136646,0.785355358,0.011952722,0.010801633,42197,83.3,12.2,23.9,28,1590,892,15.2,13.9,-0.085526316
203,50,4,9,6,25,California,"Imperial County, California",23.5,61.9,"Imperial County, California",180883,-6.607157127,0.035089928,0.017696522,41079,82.3,21.1,39.1,14.1,1397,766,27.9,26,-0.068100358
204,50,4,9,6,27,California,"Inyo County, California",5.2,80.2,"Inyo County, California",18144,-5.044911648,-0.01993194,0.011739418,45955,88.7,7.3,20.5,23.9,1733,844,16.4,11.4,-0.304878049
205,50,4,9,6,29,California,"Kern County, California",10.3,79.3,"Kern County, California",884788,-1.415581011,0.05122161,0.016018526,49026,84,19.4,39.7,15.4,1435,888,26.7,25.2,-0.056179775
206,50,4,9,6,31,California,"Kings County, California",10.0,72.0,"Kings County, California",149785,-13.55228901,-0.016952378,0.015515572,46481,84.9,18.4,42.3,13.4,1423,881,32.8,26.5,-0.192073171
207,50,4,9,6,33,California,"Lake County, California",6.6,58.9,"Lake County, California",64116,0.001453407,-0.009684445,0.011494791,35578,83.3,16.8,23.2,16,1489,891,17.1,11.6,-0.321637427
208,50,4,9,6,35,California,"Lassen County, California",6.9,84.8,"Lassen County, California",30870,-23.39673805,-0.113898616,0.010236476,51555,89.8,10.7,25.7,12.3,1480,882,20.1,17.6,-0.124378109
209,50,4,9,6,37,California,"Los Angeles County, California",5.2,91.6,"Los Angeles County, California",10137915,-1.467856962,0.031799182,0.012673217,56196,81.6,14.3,30.7,30.3,2279,1231,22.9,20.3,-0.113537118
210,50,4,9,6,39,California,"Madera County, California",9.2,72.3,"Madera County, California",154697,-4.235913743,0.023812203,0.014712632,45073,82.6,19.3,36.5,13.3,1450,926,27.4,24,-0.124087591
211,50,4,9,6,41,California,"Marin County, California",3.2,154.9,"Marin County, California",260651,3.586303711,0.030461047,0.008854752,93257,92.5,4.9,28.7,55.8,3273,1678,21.3,21.8,0.023474178
212,50,4,9,6,43,California,"Mariposa County, California",6.9,69.2,"Mariposa County, California",17410,-5.489263475,-0.046549836,0.008788053,47681,90.9,10.1,19.8,22.1,1583,812,13.9,14.5,0.043165468
213,50,4,9,6,45,California,"Mendocino County, California",5.2,67.1,"Mendocino County, California",87628,-2.193152242,-0.002038562,0.011708586,42980,85.4,14,23.3,23.7,1750,960,17,14.3,-0.158823529
214,50,4,9,6,47,California,"Merced County, California",10.5,66.5,"Merced County, California",268672,-2.228628852,0.046104248,0.01558778,42462,84.1,22.1,42.2,13.1,1355,873,30.1,26.7,-0.112956811
215,50,4,9,6,49,California,"Modoc County, California",7.8,59.6,"Modoc County, California",8795,-12.48759151,-0.092831356,0.007617965,37860,84.6,8.7,24,18,975,653,14.1,19.1,0.354609929
216,50,4,9,6,51,California,"Mono County, California",5.3,83.7,"Mono County, California",13981,-10.51290592,-0.018601713,0.009799013,56944,76.3,2.1,23.4,32.3,1987,1068,23.2,16.9,-0.271551724
217,50,4,9,6,53,California,"Monterey County, California",7.6,93.1,"Monterey County, California",435232,-2.159900016,0.045188094,0.014824278,58783,81.3,13,36,23.1,2097,1236,25.5,24.5,-0.039215686
218,50,4,9,6,55,California,"Napa County, California",4.3,112.7,"Napa County, California",142166,4.193274321,0.039126399,0.010431467,71379,88.3,6.9,30.2,32.4,2323,1405,23.1,22.1,-0.043290043
219,50,4,9,6,57,California,"Nevada County, California",4.7,89.4,"Nevada County, California",99107,2.548244286,0.003290073,0.008546319,56521,87,8.1,20.8,33.7,2002,1191,17,15.2,-0.105882353
220,50,4,9,6,59,California,"Orange County, California",4.0,121.0,"Orange County, California",3172532,2.210954158,0.051326414,0.012114299,76509,85.6,9.1,32.9,37.7,2539,1548,26.5,24.9,-0.060377358
221,50,4,9,6,61,California,"Placer County, California",4.4,118.2,"Placer County, California",380531,11.3765949,0.086505022,0.009736395,73948,91.1,6.3,30.6,36.4,2154,1303,25.7,23.2,-0.097276265
222,50,4,9,6,63,California,"Plumas County, California",9.6,72.6,"Plumas County, California",18627,-7.399515739,-0.064815745,0.007623342,47333,87.6,8.3,18.4,22,1520,836,13.2,13.5,0.022727273
223,50,4,9,6,65,California,"Riverside County, California",6.1,89.8,"Riverside County, California",2387741,6.683833312,0.084239765,0.012918068,56603,83.1,13.1,35.5,20.9,1821,1179,27.8,25,-0.100719424
224,50,4,9,6,67,California,"Sacramento County, California",5.4,91.1,"Sacramento County, California",1514460,4.296486984,0.065007616,0.013191501,55987,87.9,13.7,31.5,28.8,1739,1036,21.7,20.4,-0.059907834
225,50,4,9,6,69,California,"San Benito County, California",6.8,118.7,"San Benito County, California",59414,3.864086063,0.069481945,0.012034201,71077,87,8.5,38.1,19,2223,1353,31.2,26.7,-0.144230769
226,50,4,9,6,71,California,"San Bernardino County, California",5.7,83.0,"San Bernardino County, California",2140096,-0.723027923,0.048264025,0.014570842,53433,83.5,15.7,37.4,19,1698,1116,28.4,24.5,-0.137323944
227,50,4,9,6,73,California,"San Diego County, California",4.7,104.0,"San Diego County, California",3317749,3.715944227,0.068743304,0.013458523,64309,85.9,10.6,30.6,35.7,2325,1344,23.1,22,-0.047619048
228,50,4,9,6,75,California,"San Francisco County, California",3.3,140.4,"San Francisco County, California",870887,9.288939837,0.080818749,0.010635134,81294,91.5,7.8,16.5,53.8,3167,1558,12.4,12.5,0.008064516
229,50,4,9,6,77,California,"San Joaquin County, California",8.1,82.7,"San Joaquin County, California",733709,3.776188463,0.067399401,0.013955124,53274,86,15,38,18.4,1735,1024,27.5,25.3,-0.08
230,50,4,9,6,79,California,"San Luis Obispo County, California",4.3,95.8,"San Luis Obispo County, California",282887,6.334074945,0.048082872,0.009424258,60691,88.1,7.6,24.5,33,2146,1235,18.2,17.7,-0.027472527
231,50,4,9,6,81,California,"San Mateo County, California",3.0,156.8,"San Mateo County, California",764797,4.622516754,0.062313959,0.012024106,93623,91.2,4.8,30.4,45.6,3090,1728,24.7,24.1,-0.024291498
232,50,4,9,6,83,California,"Santa Barbara County, California",5.0,97.8,"Santa Barbara County, California",446170,2.025277588,0.051305856,0.013091423,63985,84.2,10,30.2,32.2,2231,1369,22.3,21,-0.058295964
233,50,4,9,6,85,California,"Santa Clara County, California",3.8,158.5,"Santa Clara County, California",1919402,4.693052913,0.074310003,0.012417409,96310,90.9,6.4,35.1,47.9,2943,1705,27.9,28.2,0.010752688
234,50,4,9,6,87,California,"Santa Cruz County, California",6.9,100.6,"Santa Cruz County, California",274673,2.241179926,0.043312949,0.010943922,67256,88.1,8.6,27,38.2,2549,1441,20.8,19.7,-0.052884615
235,50,4,9,6,89,California,"Shasta County, California",6.9,71.2,"Shasta County, California",179631,1.888468116,0.013032935,0.011534757,44620,86.3,11.1,24,19.6,1463,926,17.7,14.9,-0.15819209
236,50,4,9,6,91,California,"Sierra County, California",7.6,73.7,"Sierra County, California",2947,-9.929279173,-0.084782609,0.007465219,42833,87.8,6.9,12.9,18.9,1367,938,12.7,9.3,-0.267716535
237,50,4,9,6,93,California,"Siskiyou County, California",8.5,58.1,"Siskiyou County, California",43603,-2.862290721,-0.029664412,0.009678233,37170,87.6,17.3,21.5,22.7,1288,806,13.8,13.7,-0.007246377
238,50,4,9,6,95,California,"Solano County, California",5.5,104.2,"Solano County, California",440207,5.11232304,0.063214615,0.012044334,66828,89.4,10.3,31.8,24.9,1961,1294,23.8,20.6,-0.134453782
239,50,4,9,6,97,California,"Sonoma County, California",4.0,103.1,"Sonoma County, California",503070,3.778736287,0.037649257,0.010105949,64240,88.4,7.4,26.7,32.9,2175,1320,20.6,18.7,-0.09223301
240,50,4,9,6,99,California,"Stanislaus County, California",8.5,80.6,"Stanislaus County, California",541560,1.303055529,0.050874953,0.014232957,50125,85.7,16.1,36.9,16.5,1556,989,27,24.4,-0.096296296
241,50,4,9,6,101,California,"Sutter County, California",9.6,78.8,"Sutter County, California",96651,-2.823888351,0.019460794,0.013729811,52017,84.9,14.7,35.7,17.6,1504,906,28,25,-0.107142857
242,50,4,9,6,103,California,"Tehama County, California",7.1,62.5,"Tehama County, California",63276,-2.547670612,-0.004640481,0.013022315,41001,86.8,13.9,28.3,14.4,1287,782,19.2,18.4,-0.041666667
